px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.25441	-12.3874	-2.82779	-0.835033	-0.985063	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.522426
5.15571	-12.2755	-2.81687	-0.886832	-0.982519	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.238714
5.01577	-12.1984	-2.82198	-0.887884	-0.92062	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.63518
4.92629	-12.0858	-2.77925	-0.935277	-0.915405	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	0.463672
4.83854	-11.9882	-2.73152	-0.97	-0.897043	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.358284
4.75541	-11.8621	-2.75244	-1.01894	-0.897655	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	0.571663
4.66293	-11.7417	-2.75812	-1.05232	-0.878894	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.145391
4.59162	-11.6064	-2.74332	-1.10198	-0.879663	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	0.786802
4.53129	-11.4962	-2.68708	-1.14123	-0.869131	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.325685
4.46641	-11.3488	-2.74532	-1.18926	-0.870013	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	0.856942
4.43044	-11.1884	-2.76647	-1.25765	-0.893979	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.274029
4.39588	-11.0595	-2.69943	-1.30775	-0.895189	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	1.0649
4.36281	-10.9292	-2.66801	-1.35371	-0.891531	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0906562
4.33676	-10.7866	-2.64767	-1.40487	-0.894259	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	0.435731
4.35809	-10.6468	-2.60745	-1.48693	-0.932719	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.740094
4.34886	-10.5164	-2.62022	-1.53178	-0.930257	4.45256	-10.5332	4.45	-10.5	0	3.00113	0.17271
4.38452	-10.3723	-2.63266	-1.61286	-0.970253	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.69761
4.38987	-10.2324	-2.65359	-1.66001	-0.968568	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.51342
4.46076	-10.079	-2.69281	-1.75945	-1.02744	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	1.62335
4.48746	-9.9443	-2.70473	-1.80884	-1.02457	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.0513912
4.57309	-9.78979	-2.76791	-1.90452	-1.07564	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	1.40281
4.62974	-9.64651	-2.75697	-1.96924	-1.08478	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	0.887975
4.71132	-9.51892	-2.74118	-2.04662	-1.10581	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.23069
4.77974	-9.38289	-2.75732	-2.10037	-1.09544	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	0.240843
4.86592	-9.25431	-2.7625	-2.16546	-1.10094	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0140418
4.94813	-9.1238	-2.78044	-2.21596	-1.08699	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	0.333595
5.04537	-8.98975	-2.81618	-2.27171	-1.08194	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.106857
5.13875	-8.86372	-2.8345	-2.31576	-1.06038	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	0.693334
5.25579	-8.71214	-2.92883	-2.36172	-1.04514	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.750791
5.37071	-8.5997	-2.93205	-2.41561	-1.04063	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.043333
5.47061	-8.47626	-2.93616	-2.44656	-1.01021	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.452746
5.5866	-8.36795	-2.93706	-2.48589	-0.985812	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	0.925177
5.64867	-8.26216	-2.84211	-2.49257	-0.931028	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	1.98455
5.77679	-8.17222	-2.84301	-2.54625	-0.935071	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	0.0408562
5.88731	-8.06809	-2.83788	-2.57379	-0.907337	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.403583
6.0067	-7.97784	-2.82286	-2.60344	-0.875474	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	2.02936
6.10904	-7.84744	-2.84008	-2.59964	-0.814864	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	1.99072
6.2364	-7.76385	-2.82986	-2.63304	-0.797138	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.568366
6.32757	-7.64616	-2.79935	-2.62479	-0.73615	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	2.07345
6.4519	-7.56386	-2.78416	-2.65033	-0.71369	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.83141
6.53605	-7.44828	-2.73669	-2.63458	-0.649065	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	2.4337
6.66412	-7.37401	-2.72993	-2.66431	-0.640277	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.129535
6.78345	-7.24681	-2.77166	-2.64949	-0.581634	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	1.90757
6.90657	-7.16762	-2.75136	-2.66601	-0.558917	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	0.860476
7.02053	-7.04997	-2.76541	-2.65106	-0.505278	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	1.51162
7.1398	-6.98357	-2.76123	-2.67252	-0.500343	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.0678573
7.2649	-6.85823	-2.83681	-2.65016	-0.444745	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	1.97733
7.36986	-6.7773	-2.79518	-2.64631	-0.4058	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	2.67433
7.43963	-6.65312	-2.74754	-2.60151	-0.328586	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	3.62086
7.58454	-6.58764	-2.77814	-2.63869	-0.357469	7.67988	-6.69347	7.5	-6.55	2.72747	0	1.53066
7.68967	-6.53329	-2.69533	-2.66002	-0.359106	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.446334
7.82114	-6.46759	-2.6832	-2.67756	-0.352442	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	0.981466
7.91455	-6.38221	-2.62268	-2.66604	-0.315776	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	1.00627
8.04113	-6.31504	-2.6261	-2.68247	-0.316638	7.9171	-6.24084	8	-6.3	2.72648	0.908821	0.396218
8.16205	-6.24493	-2.61525	-2.69088	-0.306032	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.0694031
8.28176	-6.1797	-2.57933	-2.69547	-0.285021	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	1.92263
8.39372	-6.06013	-2.60723	-2.65896	-0.223904	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	1.85977
8.52149	-5.99377	-2.61841	-2.67372	-0.230041	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	0.669387
8.64883	-5.90562	-2.64108	-2.66713	-0.207581	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.261482
8.76961	-5.83583	-2.61769	-2.66915	-0.193309	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	0.489383
8.88382	-5.72652	-2.63501	-2.63963	-0.146604	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	1.04632
9.00497	-5.65391	-2.62955	-2.64338	-0.142469	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.387247
9.13612	-5.53712	-2.69103	-2.61538	-0.10102	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.969921
9.25973	-5.46132	-2.67625	-2.61542	-0.0919262	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	0.309009
9.36896	-5.33966	-2.69275	-2.57627	-0.0407988	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	1.2317
9.49093	-5.25906	-2.6912	-2.57681	-0.0396166	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.141857
9.62691	-5.12617	-2.77789	-2.54316	0.0014969	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	1.15813
9.73265	-5.04391	-2.74677	-2.53086	0.0219235	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	1.60462
9.81277	-4.92205	-2.73486	-2.48383	0.0751784	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	1.49695
9.92915	-4.82898	-2.72724	-2.47652	0.0805057	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.111073
10.0073	-4.71063	-2.68289	-2.43515	0.123622	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	1.16033
10.1173	-4.61415	-2.67846	-2.42637	0.126857	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.0338258
10.199	-4.4899	-2.66236	-2.38588	0.165877	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.810044
10.3115	-4.39174	-2.6798	-2.38509	0.152526	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	0.523189
10.4304	-4.27304	-2.72906	-2.37186	0.157904	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.164995
10.5253	-4.16417	-2.69615	-2.34759	0.18308	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	1.90341
10.6037	-4.01738	-2.71549	-2.29732	0.229761	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	1.06739
10.6963	-3.90348	-2.7063	-2.27913	0.237541	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.11195
10.7832	-3.7366	-2.77984	-2.22786	0.281705	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	1.19408
10.8771	-3.6158	-2.78482	-2.21539	0.276443	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	0.116515
10.9573	-3.48345	-2.78448	-2.18804	0.290602	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0993442
11.0352	-3.35508	-2.76756	-2.1606	0.308152	11.0183	-3.30073	11	-3.3	0.908549	2.72563	0.621272
11.1013	-3.19587	-2.80062	-2.11489	0.341522	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.583649
11.1709	-3.06107	-2.78882	-2.08667	0.355203	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.304462
11.2092	-2.89664	-2.79788	-2.02753	0.401364	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	1.06261
11.2675	-2.75617	-2.7899	-1.99772	0.41197	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.199353
11.3014	-2.58676	-2.8151	-1.94217	0.450257	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.75955
11.3429	-2.43765	-2.80018	-1.8974	0.483823	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	3.4249
11.3121	-2.27296	-2.75452	-1.80545	0.56048	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	3.27554
11.3516	-2.12893	-2.7561	-1.78745	0.53786	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	2.08753
11.3719	-1.97728	-2.75597	-1.749	0.548308	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.0579147
11.3842	-1.82526	-2.75156	-1.70631	0.56527	11.224	-1.77367	11.35	-1.8	0	2.71996	0.49774
11.3898	-1.66263	-2.77139	-1.66199	0.580521	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.144281
11.3935	-1.51021	-2.76985	-1.62289	0.58986	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.21096
11.3779	-1.35355	-2.77201	-1.57223	0.611292	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.24379
11.3536	-1.21088	-2.77892	-1.51402	0.6536	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	3.17822
11.2784	-1.06173	-2.78717	-1.42546	0.719137	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	2.43688
11.237	-0.921757	-2.79567	-1.37043	0.745214	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	1.26081
11.1592	-0.769192	-2.83572	-1.29257	0.792772	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	1.44003
11.0947	-0.617393	-2.85526	-1.22925	0.821147	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	1.2938
10.971	-0.501632	-2.80222	-1.1234	0.893583	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	2.91603
10.8943	-0.363399	-2.81381	-1.06728	0.903795	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.185108
10.7639	-0.278662	-2.73401	-0.963294	0.969037	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	2.44005
10.6629	-0.16322	-2.78989	-0.894659	1.00036	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	2.50125
10.4976	-0.100064	-2.76795	-0.770244	1.08889	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	4.16985
10.3897	-0.00656296	-2.77561	-0.711076	1.09443	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.208434
10.2347	0.0339314	-2.74307	-0.599503	1.16256	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	2.44151
10.1206	0.106499	-2.73025	-0.542024	1.16046	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	0.14468
9.97844	0.130347	-2.69113	-0.44339	1.20946	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	1.24974
9.85081	0.185995	-2.71528	-0.380669	1.21357	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	0.207708
9.70087	0.16173	-2.65095	-0.258235	1.28814	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	2.80148
9.56709	0.193014	-2.67487	-0.192531	1.29052	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.15398
9.40244	0.187758	-2.71754	-0.0927764	1.33199	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	1.04894
9.27162	0.192625	-2.64666	-0.0222127	1.32772	9.46113	0.134275	9.25	0.15	-1.81915	0	1.13222
9.13069	0.179811	-2.62861	0.0589598	1.33762	9.13787	0.161547	9.15	0.15	-1.81913	0	0.0611992
8.99697	0.169537	-2.65036	0.124283	1.33617	9.02723	0.196492	9	0.2	-2.99927	0.99976	0.20199
8.8507	0.18616	-2.70352	0.159812	1.29884	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.787442
8.71269	0.161777	-2.729	0.223267	1.29716	8.67607	0.247512	8.7	0.25	-2.99873	0	0.156152
8.57007	0.171583	-2.75764	0.248158	1.25007	8.54916	0.247046	8.55	0.25	-2.99871	0	0.969569
8.42617	0.129465	-2.75334	0.317038	1.25028	8.44086	0.253341	8.4	0.25	-2.72872	0	0.00739172
8.26546	0.147303	-2.7799	0.321423	1.17523	8.2302	0.258614	8.25	0.25	-2.72871	0	2.20692
8.13004	0.100883	-2.80269	0.37747	1.17178	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	0.151527
7.983	0.0773326	-2.83135	0.405076	1.1358	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.606953
7.84816	0.0198303	-2.86041	0.457446	1.12997	7.82213	0.149733	7.8	0.15	-3.00101	0	0.278505
7.69175	0.0299177	-2.87508	0.442037	1.04659	7.63383	0.15164	7.65	0.15	-3.00099	0	2.9258
7.54811	-0.0413242	-2.88343	0.498337	1.04502	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.0371122
7.38993	-0.0464154	-2.86446	0.489521	0.96802	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	2.33028
7.26335	-0.117522	-2.86028	0.539038	0.97024	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	0.364886
7.14543	-0.139476	-2.79808	0.546709	0.9226	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	1.15247
6.99825	-0.220555	-2.85022	0.587253	0.908999	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	0.996937
6.86646	-0.277521	-2.82001	0.611315	0.878611	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.418535
6.76274	-0.36443	-2.77759	0.665836	0.894947	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	1.4395
6.68761	-0.447431	-2.70543	0.720906	0.907119	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.546612
6.59349	-0.538818	-2.6968	0.768351	0.909244	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.197385
6.51595	-0.630051	-2.65679	0.819142	0.915655	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.166239
6.43443	-0.732518	-2.63424	0.87447	0.930697	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	0.757053
6.38333	-0.881409	-2.6522	0.9683	0.98664	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	1.60939
6.31952	-0.996045	-2.63617	1.02794	1.00196	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0.431264
6.28629	-1.15915	-2.67271	1.12744	1.06043	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	1.8319
6.25464	-1.2905	-2.6494	1.20609	1.09677	6.5527	-1.43518	6.35	-1.4	0	-3.00132	2.24005
6.25634	-1.46458	-2.68653	1.31906	1.16582	6.35503	-1.55184	6.35	-1.55	0	-3.00129	2.61489
6.23015	-1.61102	-2.68477	1.38981	1.17473	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.159048
6.25398	-1.75162	-2.62403	1.48937	1.2176	6.34356	-1.7483	6.35	-1.75	0	-1.81769	1.21416
6.25582	-1.88857	-2.63471	1.5621	1.23474	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.439747
6.2847	-2.05811	-2.70813	1.65637	1.27231	6.34095	-2.12276	6.35	-2.15	0	-3.99972	1.12756
6.29761	-2.18767	-2.69143	1.71421	1.26254	6.3068	-2.23646	6.35	-2.25	0	-2	0.30928
6.32947	-2.33191	-2.71885	1.78653	1.27305	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.118105
6.35545	-2.45736	-2.69591	1.84144	1.26015	6.26272	-2.46894	6.35	-2.5	0	-3	0.346641
6.38384	-2.60791	-2.75139	1.89354	1.24637	6.36265	-2.64414	6.35	-2.65	0	-3	0.281088
6.43119	-2.73752	-2.75696	1.95615	1.2475	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.0393871
6.47703	-2.89623	-2.83547	2.0052	1.23081	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.517106
6.54394	-3.02614	-2.85342	2.06998	1.23598	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	0.117555
6.59154	-3.22955	-3.03116	2.09074	1.18585	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	3.04677
6.67148	-3.36336	-2.98293	2.15029	1.17535	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	0.942145
6.71709	-3.52187	-2.99216	2.16767	1.11947	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	1.24959
6.80022	-3.64018	-2.97623	2.22119	1.11586	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.0791331
6.84032	-3.79335	-2.99539	2.22198	1.05087	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.73341
6.9279	-3.91047	-2.93508	2.2722	1.03989	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	1.08009
6.96705	-4.083	-2.95108	2.2577	0.955366	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.83264
7.06088	-4.19535	-2.883	2.30566	0.946877	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	1.36757
7.08667	-4.32696	-2.79578	2.29417	0.87192	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	3.10697
7.17911	-4.42781	-2.78331	2.33707	0.870588	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.0538603
7.18797	-4.57588	-2.73992	2.29723	0.772261	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	4.55176
7.28873	-4.68273	-2.78141	2.33802	0.776097	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	0.433673
7.34053	-4.83919	-2.81452	2.31589	0.70411	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.37156
7.43082	-4.93526	-2.7702	2.34933	0.700546	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	0.662248
7.4652	-5.08029	-2.75149	2.31715	0.620405	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.93253
7.55532	-5.17626	-2.73043	2.34703	0.618611	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.11239
7.57566	-5.33805	-2.71996	2.29227	0.516114	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	4.64962
7.66272	-5.43613	-2.71101	2.31728	0.515203	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.165671
7.72264	-5.57686	-2.73209	2.29729	0.460531	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.30537
7.81218	-5.67609	-2.71836	2.31969	0.459444	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.0667148
7.85083	-5.84511	-2.75391	2.26625	0.368067	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	3.56593
7.9338	-5.94524	-2.73849	2.28357	0.366795	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.384911
7.99644	-6.08505	-2.76093	2.26236	0.319521	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.943506
8.08063	-6.1869	-2.7283	2.27683	0.316904	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	0.424875
8.12387	-6.31673	-2.7028	2.24722	0.262421	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.29301
8.21323	-6.42488	-2.73717	2.26185	0.265081	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	0.532712
8.28341	-6.57832	-2.80009	2.23565	0.218219	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.18049
8.37354	-6.69434	-2.7566	2.24552	0.214537	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	0.946884
8.41721	-6.8363	-2.72096	2.20948	0.157505	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.36852
8.50679	-6.95186	-2.75112	2.21922	0.159985	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.423613
8.54042	-7.09765	-2.74443	2.17381	0.0966461	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.60041
8.61109	-7.20403	-2.72714	2.17731	0.0952589	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0.709905
8.67327	-7.32741	-2.72676	2.16517	0.0752423	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.163544
8.75459	-7.44425	-2.74917	2.17042	0.0773374	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.140939
8.80488	-7.59652	-2.78715	2.13511	0.031039	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.968607
8.87325	-7.70882	-2.74912	2.13402	0.0269005	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	0.444278
8.90946	-7.83083	-2.7091	2.10612	-0.00791616	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.683422
8.9922	-7.9594	-2.7823	2.11116	0.000159486	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	1.31635
9.0581	-8.10797	-2.83596	2.09305	-0.0212166	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.40978
9.12215	-8.22494	-2.79842	2.08905	-0.0256895	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	0.373457
9.17808	-8.34888	-2.78637	2.077	-0.0385383	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0853602
9.25369	-8.48425	-2.78555	2.07501	-0.0387291	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.158358
9.29975	-8.62959	-2.77466	2.04749	-0.0689316	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.371681
9.36027	-8.75637	-2.74053	2.04042	-0.0731978	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.525561
9.39808	-8.9154	-2.75733	2.00365	-0.111914	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.574467
9.46276	-9.04745	-2.79301	2.00152	-0.106902	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	0.332883
9.49056	-9.20082	-2.81611	1.96292	-0.146158	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.642001
9.54399	-9.33934	-2.78179	1.95133	-0.151881	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	0.513992
9.59163	-9.465	-2.7376	1.94255	-0.152525	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.162954
9.64379	-9.60331	-2.72953	1.93325	-0.153827	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0179836
9.67063	-9.74939	-2.71783	1.90287	-0.179653	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.286799
9.71962	-9.89178	-2.72612	1.89388	-0.178152	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.0407782
9.758	-10.039	-2.72983	1.87584	-0.187786	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0368625
9.79499	-10.1744	-2.69488	1.86104	-0.194185	9.69256	-10.1336	9.75	-10.2	0	-2.73106	0.342287
9.80412	-10.3303	-2.70027	1.82037	-0.229209	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.491848
9.84202	-10.4665	-2.73375	1.81336	-0.222353	9.82419	-10.5024	9.8	-10.5	1	-2.99999	0.434563
9.85762	-10.6194	-2.76798	1.78359	-0.244042	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.272971
9.88436	-10.7528	-2.76211	1.77044	-0.245248	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.0203008
9.88731	-10.9157	-2.81158	1.73235	-0.275367	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.546778
9.90424	-11.0501	-2.77336	1.71285	-0.284889	9.91881	-11.1448	9.85	-11.05	0	-1.9956	1.02419
9.90104	-11.1752	-2.73218	1.6828	-0.303617	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.344838
9.9124	-11.3193	-2.71335	1.66283	-0.308205	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.123146
9.89317	-11.4621	-2.68687	1.62004	-0.338748	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.499321
9.89529	-11.5923	-2.67172	1.60017	-0.342803	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0847345
9.84589	-11.7372	-2.68357	1.53712	-0.396679	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	1.30488
9.84013	-11.8849	-2.68931	1.5165	-0.394756	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.0258991
9.80349	-12.04	-2.70506	1.47103	-0.422603	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.338235
9.77877	-12.1781	-2.66493	1.438	-0.437099	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	0.706079
9.68487	-12.3356	-2.69749	1.3509	-0.510771	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	2.3239
